idhh	idperson	idfather	idmother	idpartner	idorighh	idorigperson	dag	dgn	dms	dcz	ddi	ddt	dwt	dsu00	dsu01	dsu02	dct	dec	deh	dey	dew	drgn1	dcu	les	lcs	lfs	lin	lindi	liwmy	lhw	liwwh	loc	lpemy	lse	lunmy	lowas	yivwg	yem	kfb	ypp	yse	bed	bun	phl	pdi	poa	psu	kivho	yiy	yprrt	ypr	ypt	bsa	bho	tpr	yot	yds	tad	bch00	bchba	bch	bma	bfapl	khooo	yemmy	kfbmy	ysemy	bunmy	pdimy	phlmy	poamy	psumy	tis	byr	byrmy	amrrm	amrtn	afc	xmp	xpp	xhc	xhcrt	xhcmomi	xhcmomc	amoyl	amolv	xhcot
2874	287402	0	0	287401	2874	287402	32	0	2	1	0	42008	344.8579	0	0	0	2	0	3	12	1993	2	0	3	1	15	3	10	12	30	144	4	0	0	0	0	13.54556	1760.923	0	0	0	0	0	0	0	0	0	163.769	18.80982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.04167	12	0	0	0	0	0	0	0	1141.191	0	0	6	1	6449.081	0	0	255.5263	0	50.5	138.5	1999	49579	205.0263
2874	287403	287401	287402	0	2874	287403	6	1	1	1	-1	42008	344.8579	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1141.191	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2874	287404	287401	287402	0	2874	287404	3	0	1	1	-1	42008	344.8579	0	0	0	2	1	0	0	-1	2	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1141.191	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2875	287501	0	0	287502	2875	287501	44	1	2	1	0	42008	443.5794	0	0	0	2	0	2	9	1979	2	0	3	0	50	3	11	12	38	348	7	0	0	0	0	19.3497	3186.25	0	0	0	0	0	0	0	0	0	199.5255	7.70843	87.5	87.5	0	0	0	0	0	4019.943	0	310	0	310	0	0	14.625	12	0	0	0	0	0	0	0	1502.391	0	0	5	1	2642.89	0	0	248.0497	0	71.625	100.375	1994	44620	176.4247
2875	287502	0	0	287501	2875	287502	40	0	2	1	0	42008	443.5794	0	0	0	2	0	3	12	1985	2	0	3	0	3	3	11	12	35	276	4	0	0	0	0	11.59615	1758.75	0	0	0	0	0	0	0	0	0	199.5255	7.70843	87.5	87.5	0	0	0	0	0	0	0	0	0	0	0	0	14.625	12	0	0	0	0	0	0	0	1502.391	0	0	5	1	2642.89	0	0	248.0497	0	71.625	100.375	1994	44620	176.4247
2875	287503	287501	287502	0	2875	287503	18	0	1	1	0	42008	443.5794	0	0	0	2	6	3	12	2007	2	0	6	0	5	3	4	1	13	0	5	0	0	0	0	16.38461	76.91666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1502.391	0	0	5	1	0	0	0	0	0	0	0	0	0	0
2875	287504	287501	287502	0	2875	287504	15	1	1	1	-1	42008	443.5794	0	0	0	2	4	2	9	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1502.391	0	0	5	1	0	0	0	0	0	0	0	0	0	0
2876	287601	0	0	287602	2876	287601	65	1	2	1	0	42008	400.9925	0	0	0	2	0	3	12	1961	2	0	4	0	5	3	4	9	56	516	2	3	0	0	0	16.62664	3026.049	0	260.8409	0	0	0	0	0	407.739	0	139.0312	138.3938	0	0	0	0	0	0	0	3323.924	0	0	0	0	0	0	30.45833	9	0	0	0	0	0	3	0	1303.651	0	0	5	2	47449.29	0	0	129.7912	0	0	0	0	0	129.7912
2876	287602	0	0	287601	2876	287602	64	0	2	1	0	42008	400.9925	0	0	0	2	0	1	6	1957	2	0	4	0	0	0	0	0	0	0	9	0	0	12	0	9.286932	0	0	0	0	0	0	0	0	229.25	0	139.0312	138.3938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.45833	0	0	0	0	0	0	12	0	1303.651	687.75	9	5	2	47449.29	0	0	129.7912	0	0	0	0	0	129.7912
2877	287701	0	0	0	2877	287701	73	1	5	1	0	42008	444.3584	0	0	0	2	0	1	6	1949	2	0	4	0	0	0	0	0	0	516	-1	12	0	0	0	13.61368	0	0	0	0	0	0	0	0	1022.56	0	163.222	58.90037	0	0	0	0	0	0	0	1094.81	0	0	0	0	0	0	33.08333	0	0	0	0	0	0	12	0	-13.35	0	0	6	2	20194.41	0	0	235.505	0	0	0	0	0	235.505
2878	287801	0	0	287802	2878	287801	41	1	2	1	1	42008	1191.514	0	0	0	2	0	3	12	1985	2	0	8	0	5	3	4	11	75	264	1	0	1	0	0	20.89993	0	0	0	4088.563	0	0	0	0	0	0	241.2372	0	0	0	0	0	0	0	0	6428.438	0	860	0	860	0	0	27.97083	0	0	11	0	0	0	0	0	1702.601	0	0	8	1	0	0	0	273.9423	0	90.29166	518.2083	1995	149000	183.6506
2878	287802	0	0	287801	2878	287802	40	0	2	1	0	42008	1191.514	0	0	0	2	0	5	16	2005	2	0	3	1	50	3	10	12	40	240	2	0	0	0	0	18.36044	3182.477	0	0	0	0	0	0	0	0	0	241.2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.97083	12	0	0	0	0	0	0	0	1702.601	0	0	8	1	0	0	0	273.9423	0	90.29166	518.2083	1995	149000	183.6506
2878	287803	287801	287802	0	2878	287803	17	0	1	1	0	42008	1191.514	0	0	0	2	4	2	9	2006	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	9.389463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1702.601	0	0	8	1	0	0	0	0	0	0	0	0	0	0
2878	287804	287801	287802	0	2878	287804	15	1	1	1	-1	42008	1191.514	0	0	0	2	4	2	9	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1702.601	0	0	8	1	0	0	0	0	0	0	0	0	0	0
2878	287805	287801	287802	0	2878	287805	13	1	1	1	-1	42008	1191.514	0	0	0	2	3	1	6	2006	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1702.601	0	0	8	1	0	0	0	0	0	0	0	0	0	0
2878	287806	287801	287802	0	2878	287806	11	0	1	1	-1	42008	1191.514	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1702.601	0	0	8	1	0	0	0	0	0	0	0	0	0	0
2879	287901	0	0	287902	2879	287901	54	1	2	1	0	42008	438.8446	0	0	0	2	0	3	12	1971	2	0	3	0	50	3	3	12	38	420	7	0	0	0	0	14.78584	2434.735	0	0	0	0	0	0	0	0	0	161.9731	62.11378	0	0	0	0	0	0	0	2344.417	0	0	0	0	0	59.33333	25.29167	12	0	0	0	0	0	0	0	503.6312	0	0	7	2	21296.15	0	0	162.3004	0	0	0	0	0	162.3004
2879	287902	0	0	287901	2879	287902	51	0	2	1	0	42008	438.8446	0	0	0	2	0	2	9	1971	2	0	9	0	0	0	0	0	0	324	-1	0	0	0	0	15.45011	0	0	0	0	0	0	0	0	0	0	161.9731	62.11378	0	0	0	0	0	0	0	0	0	100.1867	88.7325	188.9192	0	0	25.29167	0	0	0	0	0	0	0	0	503.6312	0	0	7	2	21296.15	0	0	162.3004	0	0	0	0	0	162.3004
2879	287903	287901	287902	0	2879	287903	6	1	1	1	-1	42008	438.8446	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	503.6312	0	0	7	2	0	0	0	0	0	0	0	0	0	0
2880	288001	0	0	288002	2880	288001	69	1	2	1	0	42008	656.5936	0	0	0	2	0	1	6	1952	2	0	4	0	0	0	0	0	0	588	-1	12	0	0	0	15.18577	0	0	0	0	0	0	0	0	818.6667	0	0	3.050848	20.83333	20.83333	0	0	0	0	0	2061.544	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	53.32362	0	0	5	3	1046.005	0	0	288	187.5	0	0	0	0	100.5
2880	288002	0	0	288001	2880	288002	67	0	2	1	0	42008	656.5936	0	0	0	2	0	1	6	1953	2	0	4	0	0	0	0	0	0	216	-1	12	0	0	0	10.92294	0	0	0	0	0	0	0	0	265.4327	0	0	3.050848	20.83333	20.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	53.32362	0	0	5	3	1046.005	0	0	288	187.5	0	0	0	0	100.5
2880	288003	288001	288002	0	2880	288003	45	0	1	1	0	42008	656.5936	0	0	0	2	0	0	0	-1	2	0	7	0	0	0	0	0	0	0	-1	0	0	0	0	11.05322	0	0	0	0	0	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	75	0	0	0	0	0	0	0	0	12	0	0	53.32362	0	0	5	3	0	0	0	0	0	0	0	0	0	0
2883	288301	0	0	288302	2883	288301	60	1	2	1	0	22008	406.236	0	0	0	2	0	3	12	1972	2	0	2	0	0	0	0	0	0	540	-1	0	0	0	0	20.30707	0	0	0	0	0	0	0	0	0	0	139.1026	563.306	59.08333	59.08333	0	0	0	0	0	1166.098	0	0	0	0	0	0	40.66667	0	0	0	0	0	0	0	0	78.68083	0	0	6	2	193133.5	0	0	651.9325	0	0	0	0	0	651.9325
2883	288302	0	0	288301	2883	288302	58	0	2	1	0	22008	406.236	0	0	0	2	0	5	16	1970	2	0	9	0	0	0	0	0	0	348	-1	0	0	0	0	19.64667	0	0	0	0	0	0	0	0	0	0	139.1026	563.306	59.08333	59.08333	0	0	0	0	0	0	0	0	0	0	0	0	40.66667	0	0	0	0	0	0	0	0	78.68083	0	0	6	2	193133.5	0	0	651.9325	0	0	0	0	0	651.9325
2885	288501	0	0	288502	2885	288501	49	1	2	1	0	22008	769.2957	0	0	0	2	0	3	12	1974	2	0	3	0	50	3	3	12	40	384	8	0	0	0	0	13.52236	2343.875	29.41667	0	0	0	0	0	0	0	0	178.8236	10.00858	0	0	0	0	0	0	0	3398.114	0	0	0	0	0	0	11.66667	12	12	0	0	0	0	0	0	1391.791	0	0	4	2	3431.512	0	0	136.7425	0	0	0	0	0	136.7425
2885	288502	0	0	288501	2885	288502	48	0	2	1	0	22008	769.2957	0	0	0	2	0	1	6	1971	2	0	3	0	50	3	12	12	20	384	9	0	0	0	0	21.78447	1887.988	4.75	0	0	0	0	0	0	0	0	178.8236	10.00858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.66667	12	12	0	0	0	0	0	0	1391.791	0	0	4	2	3431.512	0	0	136.7425	0	0	0	0	0	136.7425
2885	288503	288501	288502	0	2885	288503	21	1	1	1	0	22008	769.2957	0	0	0	2	0	3	12	2005	2	0	3	0	2	3	3	12	40	48	7	0	0	0	0	2.154952	373.525	0	0	0	0	164.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	1391.791	0	0	4	2	0	0	0	0	0	0	0	0	0	0
2886	288601	0	0	288602	2886	288601	63	1	2	1	0	22008	398.7705	0	0	0	2	0	1	6	1958	2	0	4	0	0	0	0	0	0	0	7	0	0	12	0	12.82986	0	0	0	0	0	0	0	0	0	0	180.7747	208.3333	0	0	0	0	0	0	0	2467.016	0	0	0	0	0	0	27.125	0	0	0	0	0	0	0	0	219.9562	1284.623	12	4	2	71428.57	0	0	227.9583	0	0	0	0	0	227.9583
2886	288602	0	0	288601	2886	288602	61	0	2	1	0	22008	398.7705	0	0	0	2	0	1	6	1960	2	0	4	0	0	0	0	0	0	432	-1	12	0	0	0	14.93454	0	0	0	0	0	0	0	0	985.6822	0	180.7747	208.3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.125	0	0	0	0	0	0	12	0	219.9562	0	0	4	2	71428.57	0	0	227.9583	0	0	0	0	0	227.9583
2887	288701	0	0	0	2887	288701	40	0	1	1	0	22008	719.8902	0	0	0	2	0	5	16	1999	2	0	2	0	1	3	11	12	38	240	2	0	2	0	0	3.279352	45	0	0	1366.121	0	0	0	0	0	0	224.0885	0	0	0	0	0	0	0	0	1122.75	0	0	0	0	0	0	50.75	1	0	12	0	0	0	0	0	288.3714	0	0	4	2	0	0	0	508.7654	0	0	0	0	0	508.7654
2888	288801	0	0	288802	2888	288801	56	1	2	1	0	22008	380.1004	0	0	0	2	0	5	16	1970	2	0	3	0	50	3	3	12	46	444	3	0	0	0	0	18.32985	3653.75	5.416667	0	0	0	0	0	0	0	0	197.8723	27.08333	0	0	0	0	0	0	0	2566.25	0	0	0	0	0	0	37.04167	12	12	0	0	0	0	0	0	1141.667	0	0	5	2	9285.715	0	0	124.5833	0	0	0	0	0	124.5833
2888	288802	0	0	288801	2888	288802	55	0	2	1	0	22008	380.1004	0	0	0	2	0	5	16	1973	2	0	9	0	0	0	0	0	0	84	-1	0	0	0	0	15.36188	0	0	0	0	0	0	0	0	0	0	197.8723	27.08333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.04167	0	0	0	0	0	0	0	0	1141.667	0	0	5	2	9285.715	0	0	124.5833	0	0	0	0	0	124.5833
2890	289001	0	0	0	2890	289001	60	0	2	1	0	22008	544.474	0	0	0	2	0	0	0	-1	2	0	3	0	50	3	8	12	14	552	9	0	0	0	0	5.917583	359	376.4817	0	0	0	500	0	0	0	0	324.5537	0	312	312	0	0	0	0	0	1112.736	0	0	0	0	0	0	70.91666	12	12	0	12	0	0	0	0	58.26417	0	0	1	2	0	0	0	173.8933	0	0	0	0	0	173.8933
2891	289101	0	0	289103	2891	289101	35	1	1	1	0	22008	760.9587	0	0	0	2	0	5	16	1994	2	0	3	0	50	3	8	12	43	156	3	0	0	0	0	16.69283	3110.43	225.5625	0	0	0	0	0	0	0	0	168.6178	4.757275	0	0	0	0	0	0	0	3308.334	0	80.135	0	80.135	0	0	29.33333	12	12	0	0	0	0	0	0	1178.675	0	0	2	1	1631.066	0	0	208.3255	0	76.58334	220.75	2001	68171	131.7421
2891	289102	289101	289103	0	2891	289102	1	0	1	1	-1	22008	760.9587	0	0	0	2	1	0	0	-1	2	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1178.675	0	0	2	1	0	0	0	0	0	0	0	0	0	0
2891	289103	0	0	289101	2891	289103	29	0	1	1	0	22008	760.9587	0	0	0	2	0	5	16	1999	2	0	3	0	2	3	4	9	38	108	3	0	0	0	0	7.313202	903.1805	0	0	0	0	158.1865	0	0	0	0	168.6178	4.757275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.33333	9	0	0	2	0	0	0	0	1178.675	0	0	2	1	1631.066	0	0	208.3255	0	76.58334	220.75	2001	68171	131.7421
2892	289201	0	0	0	2892	289201	31	0	1	1	0	22008	1055.833	0	0	0	2	0	5	16	2002	2	0	3	0	7	3	8	12	50	108	1	0	0	0	0	15.53538	3366	199.1333	0	0	0	0	0	0	0	0	333.6437	13.32137	0	0	0	0	0	0	0	2042.226	0	0	0	0	0	0	52.75	12	12	0	0	0	0	0	0	1454.095	0	0	3	1	4567.327	0	0	295.85	0	96.5	328.5	2000	86763	199.35
2894	289401	0	0	289402	2894	289401	49	1	2	1	0	22008	762.5126	0	0	0	2	0	1	6	1972	2	0	3	0	50	3	3	12	40	432	8	0	0	0	0	14.78946	2563.507	50	0	0	0	4.166667	0	0	0	0	149.9943	21.82225	0	0	0	0	0	0	0	2459.003	0	0	0	0	0	0	34.08333	12	12	0	1	0	0	0	0	950.6053	0	0	2	1	7481.916	0	0	149.275	0	6.833333	151.9583	1998	29747	142.4417
2894	289402	0	0	289401	2894	289402	49	0	2	1	1	22008	762.5126	0	0	0	2	0	3	12	1976	2	0	8	0	0	0	0	0	0	156	-1	0	0	0	0	14.02111	0	0	0	0	0	0	798.29	0	0	0	149.9943	21.82225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.08333	0	0	0	0	0	12	0	0	950.6053	0	0	2	1	7481.916	0	0	149.275	0	6.833333	151.9583	1998	29747	142.4417
2895	289501	0	0	0	2895	289501	20	0	1	1	0	32008	417.644	0	0	0	2	0	3	12	2005	2	0	3	0	50	3	3	12	40	24	8	0	0	0	0	4.6875	812.5	0	0	0	0	0	0	0	0	0	0	.3349749	0	0	0	0	0	0	0	589.9783	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	222.8567	0	0	2	3	114.8485	0	0	479.85	365	0	0	0	0	114.85
2896	289601	0	0	289602	2896	289601	39	1	2	1	0	32008	440.1591	0	0	0	2	0	5	16	1990	2	0	3	0	50	3	11	12	52	204	9	0	0	0	0	11.20562	2525	0	0	0	0	0	0	0	0	0	226.9378	13.95593	0	0	0	0	0	0	0	3941.245	0	600	0	600	0	0	30.75	12	0	0	0	0	0	0	0	750.2212	0	0	2	1	4784.889	0	0	263.2821	0	126.8333	93.16666	1996	74368	136.4488
2896	289602	0	0	289601	2896	289602	33	0	2	1	0	32008	440.1591	0	0	0	2	0	3	12	1992	2	0	3	1	35	3	6	12	30	180	4	0	0	0	0	10.9	1417	79.16666	0	0	0	121.5545	0	0	0	0	226.9378	13.95593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.75	12	12	0	12	0	0	0	0	750.2212	0	0	2	1	4784.889	0	0	263.2821	0	126.8333	93.16666	1996	74368	136.4488
2896	289603	289601	289602	0	2896	289603	8	1	1	1	-1	32008	440.1591	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	750.2212	0	0	2	1	0	0	0	0	0	0	0	0	0	0
2896	289604	289601	289602	0	2896	289604	6	1	1	1	-1	32008	440.1591	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	750.2212	0	0	2	1	0	0	0	0	0	0	0	0	0	0
2897	289701	0	0	289702	2897	289701	64	0	4	1	0	32008	440.384	0	0	0	2	0	1	6	1955	2	0	4	0	0	0	0	0	0	421.0154	8	0	0	12	0	14.06956	0	0	0	0	0	0	0	0	247.5725	0	349.1717	105.1298	0	0	0	0	0	0	0	2235.051	0	0	0	0	0	0	87.33334	0	0	0	0	0	0	12	0	-27.21917	750	9	2	2	36044.5	0	0	257.6423	0	0	0	0	0	257.6423
2897	289702	0	0	289701	2897	289702	70	1	4	1	0	32008	440.384	0	0	0	2	0	1	6	1949	2	0	4	0	0	0	0	0	0	394.3009	-1	12	0	0	0	13.69171	0	0	0	0	0	0	0	0	1000	0	0	105.1298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	-27.21917	0	0	2	2	36044.5	0	0	0	0	0	0	0	0	0
2899	289901	0	0	289902	2899	289901	35	1	4	1	0	22008	509.2599	0	0	0	2	0	2	9	1993	2	1	3	0	7	3	3	12	38	180	7	0	0	0	0	10.03836	1652.983	0	0	0	0	147.5	0	0	0	0	0	.125	0	0	0	0	0	0	0	2675.083	0	0	0	0	0	0	0	12	0	0	6	0	0	0	0	895.1375	0	0	5	3	42.85714	0	0	464.5	300	0	0	0	0	164.5
2899	289902	0	0	289901	2899	289902	33	0	1	1	0	22008	509.2599	0	0	0	2	0	5	16	2005	2	1	3	0	50	3	11	12	38	24	3	0	0	0	0	10.74588	1769.488	0	0	0	0	0	0	0	0	0	0	.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	895.1375	0	0	5	3	42.85714	0	0	0	0	0	0	0	0	0
2900	290001	0	0	0	2900	290001	29	1	1	1	0	22008	1281.176	0	0	0	2	0	3	12	1996	2	0	3	0	50	3	4	12	50	120	4	0	0	0	0	13.66108	2959.9	0	0	0	0	0	0	0	0	0	358.4039	1	0	0	320	0	0	0	0	2315	0	0	0	0	0	0	28.66667	12	0	0	0	0	0	0	0	965.9	0	0	5	1	342.8571	0	0	277.8748	0	133.5833	454.9167	2005	60300	144.2915
2901	290101	0	0	290102	2901	290101	57	1	2	1	0	32008	587.5864	0	0	0	2	0	1	6	1962	2	0	5	0	0	0	0	0	0	492	7	0	0	12	0	17.83642	0	0	0	0	0	1150	0	0	0	0	131.1249	37.5	0	0	0	0	0	0	0	1319.408	0	0	0	0	0	0	14.04167	0	0	0	12	0	0	0	0	-94.40833	0	0	4	2	12857.14	0	0	81.66167	0	0	0	0	0	81.66167
2901	290102	0	0	290101	2901	290102	55	0	2	1	0	32008	587.5864	0	0	0	2	0	1	6	1964	2	0	9	0	0	0	0	0	0	192	-1	0	0	0	0	12.61738	0	0	0	0	0	0	0	0	0	0	131.1249	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.04167	0	0	0	0	0	0	0	0	-94.40833	0	0	4	2	12857.14	0	0	81.66167	0	0	0	0	0	81.66167
2902	290201	0	0	0	2902	290201	60	1	1	1	0	22008	477.5068	0	0	0	2	0	3	12	1965	2	0	3	0	50	3	9	12	38	456	4	0	0	0	0	11.36872	1872.05	64.16666	0	0	0	0	0	0	0	0	0	125	187.5	187.5	0	0	0	0	0	1583.963	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	600.5867	0	0	4	3	42857.14	0	0	560.83	363	0	0	0	0	197.83
2904	290401	0	0	0	2904	290401	69	1	4	1	0	22008	818.5265	0	0	0	2	0	1	6	1952	2	0	4	0	0	0	0	0	0	420	-1	12	0	0	0	14.09978	0	0	0	0	0	0	0	0	1063.147	0	222.3951	19.16667	0	0	0	0	0	0	0	963.4167	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	118.8967	0	0	3	4	6571.428	0	0	275.24	181	0	0	0	0	94.23999
2906	290601	0	0	290602	2906	290601	41	1	2	1	0	22008	430.5395	0	0	0	2	0	3	12	1984	2	0	3	0	50	3	3	12	40	240	7	0	0	0	0	10.8905	1887.688	44.58333	0	0	0	0	0	0	0	0	202.5654	3.519953	0	0	0	0	0	0	0	3391.123	0	282	0	282	0	0	16.58333	12	12	0	0	0	0	0	0	1422.392	0	0	6	1	1206.841	0	0	356.9081	0	144.3333	105.6667	2000	90000	212.5748
2906	290602	0	0	290601	2906	290602	38	0	2	1	0	22008	430.5395	0	0	0	2	0	3	12	1988	2	0	3	0	50	3	3	12	40	240	9	0	0	0	0	15.21224	2636.788	0	0	0	0	0	0	0	0	0	202.5654	3.519953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.58333	12	0	0	0	0	0	0	0	1422.392	0	0	6	1	1206.841	0	0	356.9081	0	144.3333	105.6667	2000	90000	212.5748
2906	290603	290601	290602	0	2906	290603	14	1	1	1	-1	22008	430.5395	0	0	0	2	3	1	6	2005	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1422.392	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2906	290604	290601	290602	0	2906	290604	9	1	1	1	-1	22008	430.5395	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1422.392	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2907	290701	0	0	290702	2907	290701	60	1	2	1	0	22008	424.6955	0	0	0	2	0	3	12	1965	2	0	4	0	0	0	0	0	0	468	4	0	0	12	0	19.11193	0	0	0	0	0	0	0	0	1663.333	0	205.5125	45.83333	0	0	0	0	0	0	0	2031.813	0	0	0	0	0	0	34.58333	0	0	0	0	0	0	12	0	189.8533	466.6667	2	5	2	15714.29	0	0	120.0417	0	0	0	0	0	120.0417
2907	290702	0	0	290701	2907	290702	60	0	2	1	0	22008	424.6955	0	0	0	2	0	3	12	1965	2	0	9	0	0	0	0	0	0	144	-1	0	0	0	0	12.31566	0	0	0	0	0	0	0	0	0	0	205.5125	45.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.58333	0	0	0	0	0	0	0	0	189.8533	0	0	5	2	15714.29	0	0	120.0417	0	0	0	0	0	120.0417
2908	290801	0	0	290802	2908	290801	80	1	2	1	0	22008	295.7693	0	0	0	2	0	3	12	1942	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	10.42043	0	0	0	0	0	0	0	0	1730	0	206.1548	312.5	0	0	0	0	0	0	0	2995.448	0	0	0	0	0	0	27.95833	0	0	0	0	0	0	12	0	413.5525	0	0	6	2	107142.9	0	0	123.0817	0	0	0	0	0	123.0817
2908	290802	0	0	290801	2908	290802	80	0	2	1	0	22008	295.7693	0	0	0	2	0	1	6	1939	2	0	4	0	0	0	0	0	0	437.1667	-1	12	0	0	0	10.17838	0	0	0	0	0	0	309	0	745	0	206.1548	312.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.95833	0	0	0	0	0	12	12	0	413.5525	0	0	6	2	107142.9	0	0	123.0817	0	0	0	0	0	123.0817
2909	290901	0	0	0	2909	290901	61	0	1	1	0	22008	367.6997	0	0	0	2	0	5	16	1966	2	0	4	0	0	0	0	0	0	420	-1	12	0	0	0	20.14671	0	0	0	0	0	0	0	0	2643.95	0	249.7831	20.35475	0	0	0	0	0	0	0	3429.193	0	0	0	0	0	0	50.25	0	0	0	0	0	0	12	0	1828.039	0	0	5	2	6978.772	0	0	125.2525	0	0	0	0	0	125.2525
2909	290902	0	0	0	2909	290902	55	0	1	1	0	22008	367.6997	0	0	0	2	0	5	16	1971	2	0	3	0	15	3	6	12	32	432	4	0	0	0	0	18.699	2592.927	82.95834	0	0	0	0	0	0	0	0	249.7831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.25	12	12	0	0	0	0	0	0	1828.039	0	0	5	2	0	0	0	125.2525	0	0	0	0	0	125.2525
2910	291001	0	0	291002	2910	291001	69	1	2	1	0	22008	510.5044	0	0	0	2	0	2	9	1956	2	0	4	0	0	0	0	0	0	468	-1	12	0	0	0	15.29445	0	0	0	0	0	0	0	0	1062	0	124.9112	0	0	0	0	0	0	0	0	1554.351	0	0	0	0	0	0	21.79167	0	0	0	0	0	0	12	0	23.64917	0	0	2	2	0	0	0	181.556	0	0	0	0	0	181.556
2910	291002	0	0	291001	2910	291002	68	0	2	1	0	22008	510.5044	0	0	0	2	3	2	9	1955	2	0	4	0	0	0	0	0	0	144	-1	12	0	0	0	10.08028	0	0	0	0	0	0	0	0	516	0	124.9112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.79167	0	0	0	0	0	0	12	0	23.64917	0	0	2	2	0	0	0	181.556	0	0	0	0	0	181.556
